time,x1,y1,x2,y2,theta1,theta2,L1,L2,normalized_overlap,energy,total_angular_momentum
6.28,-1.5498847630543238,-5.214861217109318,1.5498847630543238,5.214861217109318,-1.4001250364595799,1.180595284607527,0.05778796289336509,0.27070053667063954,7.519765534612922e-17,1.440232490277994,1.0800000000000036
6.288,-1.5519801544438014,-5.223851060499957,1.5519801544438014,5.223851060499957,-1.3989692772017126,1.186782725445713,0.05778796289336525,0.2707005366706396,6.282144716053791e-17,1.4402324902779937,1.080000000000004
6.296,-1.554075545833279,-5.232840903890596,1.554075545833279,5.232840903890596,-1.3978135179438451,1.1929701662838992,0.05778796289336538,0.27070053667063965,5.233961682449396e-17,1.4402324902779946,1.080000000000004
6.304,-1.5561709372227563,-5.241830747281234,1.5561709372227563,5.241830747281234,-1.3966577586859779,1.199157607122085,0.05778796289336549,0.27070053667063965,4.348693376665441e-17,1.4402324902779944,1.0800000000000043
6.312,-1.5582663286122338,-5.250820590671873,1.5582663286122338,5.250820590671873,-1.3955019994281106,1.2053450479602712,0.05778796289336558,0.2707005366706397,3.6031260241030624e-17,1.4402324902779944,1.0800000000000036
6.32,-1.5603617200017115,-5.259810434062512,1.5603617200017115,5.259810434062512,-1.3943462401702431,1.2115324887984573,0.05778796289336566,0.2707005366706397,2.9770038997108053e-17,1.4402324902779942,1.0800000000000036
6.328,-1.562457111391189,-5.26880027745315,1.562457111391189,5.26880027745315,-1.3931904809123759,1.2177199296366434,0.05778796289336572,0.2707005366706397,2.452706664827469e-17,1.4402324902779942,1.0800000000000036
6.336,-1.5645525027806664,-5.277790120843789,1.5645525027806664,5.277790120843789,-1.3920347216545086,1.2239073704748296,0.057787962893365775,0.27070053667063976,2.0149540871771106e-17,1.440232490277994,1.0800000000000023
6.344,-1.5666478941701438,-5.2867799642344275,1.5666478941701438,5.2867799642344275,-1.390878962396641,1.2300948113130155,0.05778796289336582,0.27070053667063976,1.6505368619125404e-17,1.440232490277994,1.0800000000000025
6.352,-1.5687432855596213,-5.295769807625066,1.5687432855596213,5.295769807625066,-1.3897232031387738,1.2362822521512016,0.05778796289336586,0.2707005366706398,1.3480721770563845e-17,1.440232490277994,1.080000000000002
6.36,-1.570838676949099,-5.304759651015705,1.570838676949099,5.304759651015705,-1.3885674438809066,1.2424696929893877,0.057787962893365886,0.2707005366706398,1.0977826124919421e-17,1.440232490277994,1.080000000000002
6.368,-1.5729340683385764,-5.313749494406343,1.5729340683385764,5.313749494406343,-1.387411684623039,1.2486571338275738,0.057787962893365914,0.2707005366706398,8.912969269187899e-18,1.440232490277994,1.0800000000000027
6.376,-1.5750294597280539,-5.322739337796982,1.5750294597280539,5.322739337796982,-1.3862559253651718,1.25484457466576,0.057787962893365935,0.2707005366706398,7.214712707584855e-18,1.440232490277994,1.0800000000000023
6.384,-1.5771248511175313,-5.331729181187621,1.5771248511175313,5.331729181187621,-1.3851001661073046,1.2610320155039458,0.05778796289336595,0.2707005366706398,5.822293634722928e-18,1.4402324902779937,1.0800000000000018
6.392,-1.5792202425070088,-5.340719024578259,1.5792202425070088,5.340719024578259,-1.3839444068494373,1.267219456342132,0.05778796289336596,0.2707005366706398,4.6842018956315366e-18,1.4402324902779937,1.0800000000000018
6.4,-1.5813156338964864,-5.349708867968898,1.5813156338964864,5.349708867968898,-1.3827886475915698,1.273406897180318,0.05778796289336598,0.2707005366706398,3.756917969709526e-18,1.4402324902779937,1.0800000000000018
6.408,-1.583411025285964,-5.358698711359537,1.583411025285964,5.358698711359537,-1.3816328883337026,1.2795943380185042,0.057787962893365984,0.2707005366706398,3.0037982284982916e-18,1.4402324902779937,1.0800000000000014
6.416,-1.5855064166754413,-5.367688554750175,1.5855064166754413,5.367688554750175,-1.3804771290758353,1.2857817788566903,0.057787962893366,0.2707005366706398,2.3940942302109465e-18,1.4402324902779937,1.0800000000000018
6.424,-1.5876018080649188,-5.376678398140814,1.5876018080649188,5.376678398140814,-1.3793213698179678,1.2919692196948764,0.057787962893366,0.2707005366706398,1.9020934091886886e-18,1.4402324902779937,1.080000000000001
6.432,-1.5896971994543962,-5.3856682415314525,1.5896971994543962,5.3856682415314525,-1.3781656105601006,1.2981566605330623,0.057787962893366004,0.2707005366706398,1.5063691783014362e-18,1.4402324902779937,1.0800000000000005
6.44,-1.591792590843874,-5.394658084922091,1.591792590843874,5.394658084922091,-1.3770098513022333,1.3043441013712485,0.05778796289336601,0.2707005366706398,1.1891291699827215e-18,1.4402324902779937,1.0800000000000005
6.448,-1.5938879822333514,-5.40364792831273,1.5938879822333514,5.40364792831273,-1.3758540920443658,1.3105315422094346,0.05778796289336601,0.2707005366706398,9.356510814146366e-19,1.4402324902779937,1.0800000000000005
6.456,-1.5959833736228288,-5.412637771703369,1.5959833736228288,5.412637771703369,-1.3746983327864986,1.3167189830476207,0.05778796289336602,0.2707005366706398,7.337963469471677e-19,1.4402324902779937,1.08
6.464,-1.5980787650123063,-5.421627615094007,1.5980787650123063,5.421627615094007,-1.3735425735286313,1.3229064238858068,0.05778796289336602,0.2707005366706398,5.735926232077319e-19,1.4402324902779937,1.08
6.472,-1.6001741564017837,-5.430617458484646,1.6001741564017837,5.430617458484646,-1.3723868142707638,1.3290938647239927,0.05778796289336602,0.2707005366706398,4.46876828123105e-19,1.4402324902779937,1.08
6.48,-1.6022695477912614,-5.439607301875284,1.6022695477912614,5.439607301875284,-1.3712310550128965,1.3352813055621788,0.05778796289336602,0.2707005366706398,3.4699121443596123e-19,1.4402324902779937,1.08
6.488,-1.6043649391807389,-5.448597145265923,1.6043649391807389,5.448597145265923,-1.3700752957550293,1.341468746400365,0.05778796289336602,0.2707005366706398,2.6852567304019216e-19,1.4402324902779937,1.0799999999999996
6.496,-1.6064603305702163,-5.457586988656562,1.6064603305702163,5.457586988656562,-1.3689195364971618,1.347656187238551,0.05778796289336602,0.2707005366706398,2.0710014493787763e-19,1.4402324902779937,1.0799999999999996
6.5040000000000004,-1.6085557219596938,-5.4665768320472,1.6085557219596938,5.4665768320472,-1.3677637772392945,1.3538436280767372,0.05778796289336602,0.2707005366706398,1.5918166767713248e-19,1.4402324902779937,1.0799999999999996
6.5120000000000005,-1.6106511133491712,-5.475566675437839,1.6106511133491712,5.475566675437839,-1.3666080179814273,1.360031068914923,0.05778796289336602,0.2707005366706398,1.2193118899469405e-19,1.4402324902779937,1.0799999999999987
6.5200000000000005,-1.612746504738649,-5.4845565188284775,1.612746504738649,5.4845565188284775,-1.3654522587235598,1.3662185097531092,0.05778796289336602,0.2707005366706398,9.307584456117218e-20,1.4402324902779937,1.0799999999999992
6.5280000000000005,-1.6148418961281263,-5.493546362219116,1.6148418961281263,5.493546362219116,-1.3642964994656925,1.3724059505912953,0.05778796289336602,0.2707005366706398,7.080291684711221e-20,1.4402324902779937,1.0799999999999987
6.5360000000000005,-1.6169372875176038,-5.502536205609755,1.6169372875176038,5.502536205609755,-1.3631407402078253,1.3785933914294815,0.05778796289336602,0.2707005366706398,5.367216782345301e-20,1.4402324902779937,1.0799999999999983
6.5440000000000005,-1.6190326789070812,-5.511526049000394,1.6190326789070812,5.511526049000394,-1.361984980949958,1.3847808322676676,0.05778796289336602,0.2707005366706398,4.0543669957493495e-20,1.4402324902779937,1.0799999999999983
6.5520000000000005,-1.621128070296559,-5.520515892391032,1.621128070296559,5.520515892391032,-1.3608292216920905,1.3909682731058537,0.05778796289336602,0.2707005366706398,3.051864894376604e-20,1.4402324902779937,1.0799999999999987
6.5600000000000005,-1.6232234616860364,-5.529505735781671,1.6232234616860364,5.529505735781671,-1.3596734624342233,1.3971557139440398,0.05778796289336602,0.2707005366706398,2.2891199561129477e-20,1.4402324902779937,1.0799999999999983
6.5680000000000005,-1.6253188530755138,-5.538495579172309,1.6253188530755138,5.538495579172309,-1.358517703176356,1.4033431547822257,0.05778796289336602,0.2707005366706398,1.7109045148017238e-20,1.4402324902779937,1.0799999999999983
6.5760000000000005,-1.6274142444649913,-5.547485422562948,1.6274142444649913,5.547485422562948,-1.3573619439184885,1.4095305956204118,0.05778796289336602,0.2707005366706398,1.2741783925792667e-20,1.4402324902779937,1.0799999999999979
6.5840000000000005,-1.6295096358544687,-5.556475265953587,1.6295096358544687,5.556475265953587,-1.3562061846606213,1.415718036458598,0.05778796289336602,0.2707005366706398,9.45530446980139e-21,1.4402324902779937,1.0799999999999974
6.5920000000000005,-1.6316050272439464,-5.565465109344226,1.6316050272439464,5.565465109344226,-1.355050425402754,1.421905477296784,0.05778796289336602,0.2707005366706398,6.991260835064012e-21,1.4402324902779937,1.0799999999999979
6.6000000000000005,-1.6337004186334239,-5.574454952734864,1.6337004186334239,5.574454952734864,-1.3538946661448865,1.4280929181349702,0.05778796289336602,0.2707005366706398,5.150678026765934e-21,1.4402324902779937,1.0799999999999979
6.6080000000000005,-1.6357958100229013,-5.5834447961255025,1.6357958100229013,5.5834447961255025,-1.3527389068870193,1.434280358973156,0.05778796289336602,0.2707005366706398,3.780913467908202e-21,1.4402324902779937,1.079999999999997
6.6160000000000005,-1.6378912014123788,-5.592434639516141,1.6378912014123788,5.592434639516141,-1.351583147629152,1.4404677998113422,0.05778796289336602,0.2707005366706398,2.7653325730845626e-21,1.4402324902779937,1.079999999999997
6.6240000000000006,-1.6399865928018564,-5.60142448290678,1.6399865928018564,5.60142448290678,-1.3504273883712845,1.4466552406495283,0.05778796289336602,0.2707005366706398,2.0151690743059804e-21,1.4402324902779937,1.079999999999997
6.632000000000001,-1.6420819841913339,-5.610414326297419,1.6420819841913339,5.610414326297419,-1.3492716291134172,1.4528426814877144,0.05778796289336602,0.2707005366706398,1.4631357889123374e-21,1.4402324902779937,1.0799999999999965
6.640000000000001,-1.6441773755808113,-5.619404169688058,1.6441773755808113,5.619404169688058,-1.34811586985555,1.4590301223259006,0.05778796289336602,0.2707005366706398,1.058431318099423e-21,1.4402324902779937,1.0799999999999965
6.648000000000001,-1.6462727669702888,-5.628394013078696,1.6462727669702888,5.628394013078696,-1.3469601105976825,1.4652175631640865,0.05778796289336602,0.2707005366706398,7.628547734237784e-22,1.4402324902779937,1.0799999999999965
6.656000000000001,-1.6483681583597662,-5.637383856469334,1.6483681583597662,5.637383856469334,-1.3458043513398152,1.4714050040022726,0.05778796289336602,0.2707005366706398,5.477959079638173e-22,1.4402324902779937,1.079999999999996
6.664,-1.6504635497492437,-5.646373699859972,1.6504635497492437,5.646373699859972,-1.344648592081948,1.477592444840458,0.05778796289336602,0.2707005366706398,3.919136441334927e-22,1.4402324902779937,1.0799999999999965
6.672,-1.6525589411387211,-5.655363543250611,1.6525589411387211,5.655363543250611,-1.3434928328240807,1.4837798856786442,0.05778796289336602,0.2707005366706398,2.7935341826623915e-22,1.4402324902779937,1.079999999999996
6.68,-1.6546543325281986,-5.66435338664125,1.6546543325281986,5.66435338664125,-1.3423370735662135,1.4899673265168303,0.05778796289336602,0.2707005366706398,1.983843003790998e-22,1.4402324902779937,1.0799999999999956
6.688,-1.656749723917676,-5.673343230031888,1.656749723917676,5.673343230031888,-1.341181314308346,1.4961547673550162,0.05778796289336602,0.2707005366706398,1.403616257253923e-22,1.4402324902779937,1.0799999999999956
6.696,-1.6588451153071535,-5.682333073422527,1.6588451153071535,5.682333073422527,-1.3400255550504787,1.5023422081932023,0.05778796289336602,0.2707005366706398,9.89408683250666e-23,1.4402324902779937,1.0799999999999952
6.704,-1.6609405066966312,-5.691322916813165,1.6609405066966312,5.691322916813165,-1.3388697957926115,1.5085296490313884,0.05778796289336602,0.2707005366706398,6.948453107226905e-23,1.4402324902779937,1.0799999999999952
6.712,-1.6630358980861086,-5.700312760203804,1.6630358980861086,5.700312760203804,-1.337714036534744,1.5147170898695745,0.05778796289336602,0.2707005366706398,4.861663217553393e-23,1.4402324902779937,1.0799999999999952
6.72,-1.665131289475586,-5.709302603594443,1.665131289475586,5.709302603594443,-1.3365582772768767,1.5209045307077607,0.05778796289336602,0.2707005366706398,3.388953224709439e-23,1.4402324902779937,1.0799999999999947
6.728,-1.6672266808650635,-5.718292446985081,1.6672266808650635,5.718292446985081,-1.3354025180190094,1.5270919715459466,0.05778796289336602,0.2707005366706398,2.3535871432576376e-23,1.4402324902779937,1.0799999999999947
6.736,-1.669322072254541,-5.72728229037572,1.669322072254541,5.72728229037572,-1.3342467587611422,1.5332794123841327,0.05778796289336602,0.2707005366706398,1.628468799039336e-23,1.4402324902779937,1.0799999999999943
6.744,-1.6714174636440187,-5.7362721337663585,1.6714174636440187,5.7362721337663585,-1.3330909995032747,1.5394668532223188,0.05778796289336602,0.2707005366706398,1.1225712315374699e-23,1.4402324902779937,1.0799999999999947
6.752,-1.6735128550334961,-5.745261977156997,1.6735128550334961,5.745261977156997,-1.3319352402454074,1.545654294060505,0.05778796289336602,0.2707005366706398,7.70965514450628e-24,1.4402324902779937,1.0799999999999943
6.76,-1.6756082464229736,-5.754251820547636,1.6756082464229736,5.754251820547636,-1.3307794809875402,1.551841734898691,0.05778796289336602,0.2707005366706398,5.275264781465544e-24,1.4402324902779937,1.0799999999999939
6.768,-1.677703637812451,-5.763241663938275,1.677703637812451,5.763241663938275,-1.3296237217296727,1.5580291757368772,0.05778796289336602,0.2707005366706398,3.596200943751592e-24,1.4402324902779937,1.0799999999999939
6.776,-1.6797990292019285,-5.772231507328913,1.6797990292019285,5.772231507328913,-1.3284679624718054,1.564216616575063,0.05778796289336602,0.2707005366706398,2.442511124619687e-24,1.4402324902779937,1.0799999999999934
6.784,-1.6818944205914061,-5.781221350719552,1.6818944205914061,5.781221350719552,-1.3273122032139382,1.5704040574132492,0.05778796289336602,0.2707005366706398,1.6528179694893242e-24,1.4402324902779937,1.0799999999999934
6.792,-1.6839898119808836,-5.79021119411019,1.6839898119808836,5.79021119411019,-1.3261564439560707,1.5765914982514353,0.05778796289336602,0.2707005366706398,1.114327303584083e-24,1.4402324902779937,1.0799999999999934
6.8,-1.686085203370361,-5.799201037500829,1.686085203370361,5.799201037500829,-1.3250006846982034,1.5827789390896214,0.05778796289336602,0.2707005366706398,7.485203595678559e-25,1.4402324902779937,1.079999999999993
6.808,-1.6881805947598385,-5.808190880891468,1.6881805947598385,5.808190880891468,-1.3238449254403362,1.5889663799278075,0.05778796289336602,0.2707005366706398,5.009585912357254e-25,1.4402324902779937,1.0799999999999925
6.816,-1.690275986149316,-5.817180724282107,1.690275986149316,5.817180724282107,-1.3226891661824687,1.5951538207659937,0.05778796289336602,0.2707005366706398,3.340504889290157e-25,1.4402324902779937,1.0799999999999925
6.824,-1.6923713775387936,-5.826170567672745,1.6923713775387936,5.826170567672745,-1.3215334069246014,1.6013412616041796,0.05778796289336602,0.2707005366706398,2.2194206025582494e-25,1.4402324902779937,1.079999999999993
6.832,-1.694466768928271,-5.8351604110633835,1.694466768928271,5.8351604110633835,-1.3203776476667342,1.6075287024423657,0.05778796289336602,0.2707005366706398,1.469230464045816e-25,1.4402324902779937,1.0799999999999925
6.84,-1.6965621603177485,-5.844150254454022,1.6965621603177485,5.844150254454022,-1.3192218884088667,1.6137161432805518,0.05778796289336602,0.2707005366706398,9.691010933257566e-26,1.4402324902779937,1.0799999999999925
6.848,-1.698657551707226,-5.853140097844661,1.698657551707226,5.853140097844661,-1.3180661291509994,1.619903584118738,0.05778796289336602,0.2707005366706398,6.369180759537619e-26,1.4402324902779937,1.079999999999992
6.856,-1.7007529430967034,-5.8621299412353,1.7007529430967034,5.8621299412353,-1.3169103698931321,1.626091024956924,0.05778796289336602,0.2707005366706398,4.171001361443516e-26,1.4402324902779937,1.0799999999999916
6.864,-1.7028483344861811,-5.871119784625938,1.7028483344861811,5.871119784625938,-1.3157546106352649,1.63227846579511,0.05778796289336602,0.2707005366706398,2.7217406481722396e-26,1.4402324902779937,1.0799999999999925
6.872,-1.7049437258756586,-5.8801096280165766,1.7049437258756586,5.8801096280165766,-1.3145988513773974,1.638465906633296,0.05778796289336602,0.2707005366706398,1.7697447549016188e-26,1.4402324902779937,1.0799999999999916
6.88,-1.707039117265136,-5.889099471407215,1.707039117265136,5.889099471407215,-1.3134430921195301,1.6446533474714822,0.05778796289336602,0.2707005366706398,1.1466748931996468e-26,1.4402324902779937,1.0799999999999912
6.888,-1.7091345086546135,-5.898089314797854,1.7091345086546135,5.898089314797854,-1.3122873328616629,1.6508407883096683,0.05778796289336602,0.2707005366706398,7.403626313093171e-27,1.4402324902779937,1.0799999999999912
6.896,-1.7112299000440911,-5.907079158188493,1.7112299000440911,5.907079158188493,-1.3111315736037954,1.6570282291478544,0.05778796289336602,0.2707005366706398,4.7635682192321604e-27,1.4402324902779937,1.0799999999999912
6.904,-1.7133252914335686,-5.916069001579132,1.7133252914335686,5.916069001579132,-1.3099758143459281,1.6632156699860405,0.05778796289336602,0.2707005366706398,3.05431376420298e-27,1.4402324902779937,1.0799999999999907
6.912,-1.715420682823046,-5.92505884496977,1.715420682823046,5.92505884496977,-1.3088200550880609,1.6694031108242264,0.05778796289336602,0.2707005366706398,1.951633991945984e-27,1.4402324902779937,1.0799999999999912
6.92,-1.7175160742125235,-5.934048688360408,1.7175160742125235,5.934048688360408,-1.3076642958301934,1.6755905516624126,0.05778796289336602,0.2707005366706398,1.2427881935344501e-27,1.4402324902779937,1.0799999999999907
6.928,-1.719611465602001,-5.943038531751047,1.719611465602001,5.943038531751047,-1.3065085365723261,1.6817779925005987,0.05778796289336602,0.2707005366706398,7.887164418608959e-28,1.4402324902779937,1.0799999999999903
6.936,-1.7217068569914786,-5.952028375141686,1.7217068569914786,5.952028375141686,-1.3053527773144589,1.6879654333387848,0.05778796289336602,0.2707005366706398,4.988628489042212e-28,1.4402324902779937,1.0799999999999907
6.944,-1.723802248380956,-5.961018218532325,1.723802248380956,5.961018218532325,-1.3041970180565914,1.694152874176971,0.05778796289336602,0.2707005366706398,3.144776873878602e-28,1.4402324902779937,1.0799999999999903
6.952,-1.7258976397704335,-5.970008061922964,1.7258976397704335,5.970008061922964,-1.3030412587987241,1.7003403150151568,0.05778796289336602,0.2707005366706398,1.9758741624176256e-28,1.4402324902779937,1.0799999999999899
6.96,-1.727993031159911,-5.9789979053136015,1.727993031159911,5.9789979053136015,-1.3018854995408569,1.706527755853343,0.05778796289336602,0.2707005366706398,1.2373777746492823e-28,1.4402324902779937,1.0799999999999899
6.968,-1.7300884225493884,-5.98798774870424,1.7300884225493884,5.98798774870424,-1.3007297402829894,1.712715196691529,0.05778796289336602,0.2707005366706398,7.723820717264727e-29,1.4402324902779937,1.0799999999999894
6.976,-1.7321838139388661,-5.996977592094879,1.7321838139388661,5.996977592094879,-1.2995739810251221,1.7189026375297152,0.05778796289336602,0.2707005366706398,4.8057658700445347e-29,1.4402324902779937,1.0799999999999894
6.984,-1.7342792053283436,-6.005967435485518,1.7342792053283436,6.005967435485518,-1.2984182217672549,1.7250900783679013,0.05778796289336602,0.2707005366706398,2.9806277038949e-29,1.4402324902779937,1.079999999999989
6.992,-1.736374596717821,-6.014957278876157,1.736374596717821,6.014957278876157,-1.2972624625093874,1.7312775192060872,0.05778796289336602,0.2707005366706398,1.8428167477845174e-29,1.4402324902779937,1.079999999999989
7.0,-1.7384699881072985,-6.0239471222667955,1.7384699881072985,6.0239471222667955,-1.29610670325152,1.7374649600442733,0.05778796289336602,0.2707005366706398,1.1357974489852117e-29,1.4402324902779937,1.0799999999999885
7.008,-1.740565379496776,-6.032936965657433,1.740565379496776,6.032936965657433,-1.2949509439936528,1.7436524008824594,0.05778796289336602,0.2707005366706398,6.978778503105764e-30,1.4402324902779937,1.0799999999999885
7.016,-1.7426607708862536,-6.041926809048072,1.7426607708862536,6.041926809048072,-1.2937951847357854,1.7498398417206456,0.05778796289336602,0.2707005366706398,4.274975462344447e-30,1.4402324902779937,1.079999999999989
7.024,-1.744756162275731,-6.050916652438711,1.744756162275731,6.050916652438711,-1.292639425477918,1.7560272825588317,0.05778796289336602,0.2707005366706398,2.6108375616865618e-30,1.4402324902779937,1.0799999999999885
7.032,-1.7468515536652085,-6.05990649582935,1.7468515536652085,6.05990649582935,-1.2914836662200508,1.7622147233970178,0.05778796289336602,0.2707005366706398,1.589772011517153e-30,1.4402324902779937,1.079999999999988
7.04,-1.748946945054686,-6.068896339219989,1.748946945054686,6.068896339219989,-1.2903279069621836,1.768402164235204,0.05778796289336602,0.2707005366706398,9.651966082920694e-31,1.4402324902779937,1.079999999999988
7.048,-1.7510423364441636,-6.0778861826106265,1.7510423364441636,6.0778861826106265,-1.289172147704316,1.7745896050733898,0.05778796289336602,0.2707005366706398,5.843058960522071e-31,1.4402324902779937,1.0799999999999885
7.056,-1.753137727833641,-6.086876026001265,1.753137727833641,6.086876026001265,-1.2880163884464488,1.780777045911576,0.05778796289336602,0.2707005366706398,3.527169263989432e-31,1.4402324902779937,1.0799999999999876
7.064,-1.7552331192231185,-6.095865869391904,1.7552331192231185,6.095865869391904,-1.2868606291885816,1.786964486749762,0.05778796289336602,0.2707005366706398,2.123206842620153e-31,1.4402324902779937,1.0799999999999876
7.072,-1.757328510612596,-6.104855712782543,1.757328510612596,6.104855712782543,-1.285704869930714,1.7931519275879482,0.05778796289336602,0.2707005366706398,1.2745506693980696e-31,1.4402324902779937,1.0799999999999872
7.08,-1.7594239020020734,-6.113845556173182,1.7594239020020734,6.113845556173182,-1.2845491106728468,1.7993393684261343,0.05778796289336602,0.2707005366706398,7.630270388649434e-32,1.4402324902779937,1.0799999999999867
7.088,-1.761519293391551,-6.1228353995638205,1.761519293391551,6.1228353995638205,-1.2833933514149796,1.8055268092643202,0.05778796289336602,0.2707005366706398,4.55575535651454e-32,1.4402324902779937,1.0799999999999872
7.096,-1.7636146847810286,-6.131825242954458,1.7636146847810286,6.131825242954458,-1.282237592157112,1.8117142501025063,0.05778796289336602,0.2707005366706398,2.7129295526928254e-32,1.4402324902779937,1.0799999999999872
7.104,-1.765710076170506,-6.140815086345097,1.765710076170506,6.140815086345097,-1.2810818328992448,1.8179016909406924,0.05778796289336602,0.2707005366706398,1.6113678358349863e-32,1.4402324902779937,1.0799999999999867
7.112,-1.7678054675599835,-6.149804929735736,1.7678054675599835,6.149804929735736,-1.2799260736413776,1.8240891317788785,0.05778796289336602,0.2707005366706398,9.546621237543272e-33,1.4402324902779937,1.0799999999999867
7.12,-1.769900858949461,-6.158794773126375,1.769900858949461,6.158794773126375,-1.27877031438351,1.8302765726170647,0.05778796289336602,0.2707005366706398,5.641890727618487e-33,1.4402324902779937,1.0799999999999863
7.128,-1.7719962503389386,-6.167784616517014,1.7719962503389386,6.167784616517014,-1.2776145551256428,1.8364640134552506,0.05778796289336602,0.2707005366706398,3.326144717717715e-33,1.4402324902779937,1.0799999999999863
7.136,-1.774091641728416,-6.176774459907652,1.774091641728416,6.176774459907652,-1.2764587958677756,1.8426514542934367,0.05778796289336602,0.2707005366706398,1.956234801830062e-33,1.4402324902779937,1.0799999999999863
7.144,-1.7761870331178935,-6.18576430329829,1.7761870331178935,6.18576430329829,-1.275303036609908,1.8488388951316228,0.05778796289336602,0.2707005366706398,1.1478533889489258e-33,1.4402324902779937,1.0799999999999859
7.152,-1.778282424507371,-6.194754146688929,1.778282424507371,6.194754146688929,-1.2741472773520408,1.855026335969809,0.05778796289336602,0.2707005366706398,6.7198571293301284e-34,1.4402324902779937,1.0799999999999854
7.16,-1.7803778158968484,-6.203743990079568,1.7803778158968484,6.203743990079568,-1.2729915180941735,1.861213776807995,0.05778796289336602,0.2707005366706398,3.925226813077794e-34,1.4402324902779937,1.0799999999999859
7.168,-1.782473207286326,-6.212733833470207,1.782473207286326,6.212733833470207,-1.2718357588363063,1.8674012176461812,0.05778796289336602,0.2707005366706398,2.2878303951788434e-34,1.4402324902779937,1.0799999999999854
7.176,-1.7845685986758035,-6.2217236768608455,1.7845685986758035,6.2217236768608455,-1.2706799995784388,1.873588658484367,0.05778796289336602,0.2707005366706398,1.3306407688233904e-34,1.4402324902779937,1.079999999999985
7.184,-1.786663990065281,-6.230713520251483,1.786663990065281,6.230713520251483,-1.2695242403205715,1.8797760993225532,0.05778796289336602,0.2707005366706398,7.723242212880922e-35,1.4402324902779937,1.0799999999999854
7.192,-1.7887593814547584,-6.239703363642122,1.7887593814547584,6.239703363642122,-1.2683684810627043,1.8859635401607393,0.05778796289336602,0.2707005366706398,4.4736759725676066e-35,1.4402324902779937,1.079999999999985
7.2,-1.790854772844236,-6.248693207032761,1.790854772844236,6.248693207032761,-1.2672127218048368,1.8921509809989254,0.05778796289336602,0.2707005366706398,2.5863062475397325e-35,1.4402324902779937,1.0799999999999845
7.208,-1.7929501642337136,-6.2576830504234,1.7929501642337136,6.2576830504234,-1.2660569625469695,1.8983384218371115,0.05778796289336602,0.2707005366706398,1.4923501604082487e-35,1.4402324902779937,1.0799999999999845
7.216,-1.795045555623191,-6.266672893814039,1.795045555623191,6.266672893814039,-1.2649012032891023,1.9045258626752977,0.05778796289336602,0.2707005366706398,8.59531872963344e-36,1.4402324902779937,1.079999999999984
7.224,-1.7971409470126685,-6.275662737204677,1.7971409470126685,6.275662737204677,-1.2637454440312348,1.9107133035134836,0.05778796289336602,0.2707005366706398,4.941730685033706e-36,1.4402324902779937,1.0799999999999836
7.232,-1.799236338402146,-6.284652580595315,1.799236338402146,6.284652580595315,-1.2625896847733675,1.9169007443516697,0.05778796289336602,0.2707005366706398,2.8362705027054768e-36,1.4402324902779937,1.079999999999984
7.24,-1.8013317297916236,-6.293642423985954,1.8013317297916236,6.293642423985954,-1.2614339255155003,1.9230881851898558,0.05778796289336602,0.2707005366706398,1.6251506333422253e-36,1.4402324902779937,1.0799999999999845
7.248,-1.803427121181101,-6.302632267376593,1.803427121181101,6.302632267376593,-1.2602781662576328,1.929275626028042,0.05778796289336602,0.2707005366706398,9.29700700602657e-37,1.4402324902779937,1.079999999999984
7.256,-1.8055225125705785,-6.311622110767232,1.8055225125705785,6.311622110767232,-1.2591224069997655,1.935463066866228,0.05778796289336602,0.2707005366706398,5.310344174289292e-37,1.4402324902779937,1.0799999999999836
7.264,-1.807617903960056,-6.3206119541578705,1.807617903960056,6.3206119541578705,-1.2579666477418983,1.941650507704414,0.05778796289336602,0.2707005366706398,3.0287177490202593e-37,1.4402324902779937,1.0799999999999836
7.272,-1.8097132953495334,-6.329601797548509,1.8097132953495334,6.329601797548509,-1.2568108884840308,1.9478379485426,0.05778796289336602,0.2707005366706398,1.7249576322687491e-37,1.4402324902779937,1.0799999999999823
7.28,-1.811808686739011,-6.338591640939147,1.811808686739011,6.338591640939147,-1.2556551292261635,1.9540253893807862,0.05778796289336602,0.2707005366706398,9.810895566256418e-38,1.4402324902779937,1.0799999999999832
7.288,-1.8139040781284885,-6.347581484329786,1.8139040781284885,6.347581484329786,-1.2544993699682963,1.9602128302189723,0.05778796289336602,0.2707005366706398,5.572842461961494e-38,1.4402324902779937,1.0799999999999832
7.296,-1.815999469517966,-6.356571327720425,1.815999469517966,6.356571327720425,-1.2533436107104288,1.9664002710571584,0.05778796289336602,0.2707005366706398,3.161624407670114e-38,1.4402324902779937,1.0799999999999828
7.304,-1.8180948609074434,-6.365561171111064,1.8180948609074434,6.365561171111064,-1.2521878514525615,1.9725877118953445,0.05778796289336602,0.2707005366706398,1.7915827605828115e-38,1.4402324902779937,1.0799999999999823
7.312,-1.8201902522969209,-6.374551014501702,1.8201902522969209,6.374551014501702,-1.2510320921946942,1.9787751527335304,0.05778796289336602,0.2707005366706398,1.0141085366594245e-38,1.4402324902779937,1.0799999999999823
7.32,-1.8222856436863986,-6.383540857892341,1.8222856436863986,6.383540857892341,-1.249876332936827,1.9849625935717166,0.05778796289336602,0.2707005366706398,5.734307969019674e-39,1.4402324902779937,1.0799999999999819
