time,x1,y1,x2,y2,theta1,theta2,beta1a,beta1b,beta2a,beta2b,L1,L2,overlap,translation_energy,rotation_energy,shape_energy,interaction_energy,total_energy
0.06428571428571428,-3.1292869178985168,-0.42000035994404744,3.1292869178985168,0.42000035994404744,0.2699999825293059,-0.3400010775579454,-2.745576627717046e-05,1.0245649101829484e-06,-1.53624764104646e-05,-2.9405661473996034e-06,-9.122936618329173e-07,-4.223465752539964e-05,7.850009198188102e-06,1.2099103067388566,7.691838463565912e-10,1.0154544785564446e-07,0.00022300473221656774,1.2101334137857047
0.07071428571428572,-3.122215768264115,-0.4200004437367351,3.122215768264115,0.4200004437367351,0.26999997794424824,-0.34000132655975246,-3.306392103562248e-05,1.7327775342322033e-06,-1.8430535662165487e-05,-3.2633096934391972e-06,-1.0647681246144245e-06,-4.766754671642696e-05,8.258217035220673e-06,1.2098986866743273,9.798319566840695e-10,1.2591671290075193e-07,0.00023460021483281949,1.210133413785705
0.07714285714285714,-3.1151446534210216,-0.42000053810075305,3.1151446534210216,0.42000053810075305,0.26999997261754066,-0.340001606390712,-3.910102702593053e-05,2.691383176932305e-06,-2.1706038932770526e-05,-3.501352560173595e-06,-1.2318620853810024e-06,-5.3361705840907884e-05,8.686595760422645e-06,1.2098864907192153,1.2279477674538188e-09,1.532602739002386e-07,0.00024676857826822776,1.2101334137857054
0.08357142857142857,-3.1080735750913733,-0.42000064358354855,3.1080735750913733,0.42000064358354855,0.26999996647885954,-0.3400019185316387,-4.55334747001577e-05,3.9413563452314005e-06,-2.5164340274523986e-05,-3.627581186016106e-06,-1.4146274802769016e-06,-5.932893437598456e-05,9.136091933976022e-06,1.2098736919460562,1.51798945032987e-09,1.8360588852304173e-07,0.00025953671577085474,1.2101334137857052
0.09,-3.1010025350777446,-0.42000076075951004,3.1010025350777446,0.42000076075951004,0.2699999594528458,-0.34000226453014126,-5.232670728407604e-05,5.5231981598307594e-06,-2.878030091426579e-05,-3.6150550413140673e-06,-1.6141806147834486e-06,-6.558153057150335e-05,9.607694387607059e-06,1.2098602622421075,1.8548748244939897e-09,2.1696481472109222e-07,0.00027293272390783703,1.2101334137857052
0.09642857142857143,-3.0939315352666874,-0.42000089023122633,3.0939315352666874,0.42000089023122633,0.26999995145879746,-0.3400026460034373,-5.944615502844106e-05,7.476047840618475e-06,-3.252893060566966e-05,-3.4376289361794285e-06,-1.83170565867579e-06,-7.213231110995025e-05,1.0102435841258995e-05,1.2098461722603622,2.244025217158732e-09,2.5333289524660403e-07,0.00028698594842231146,1.2101334137857047
0.10285714285714286,-3.0868605776324136,-0.4200010326308015,3.0868605776324136,0.4200010326308015,0.2699999424103466,-0.34000306464127866,-6.685815999540943e-05,9.836812859725416e-06,-3.638602108676577e-05,-3.070563462519301e-06,-2.0684583101361304e-06,-7.89946313601604e-05,1.0621394543169666e-05,1.2098313913689465,2.691413287164155e-09,2.9269468100058794e-07,0.00030172703066467664,1.2101334137857054
0.10928571428571428,-3.0797896642406317,-0.4200011886212279,3.0797896642406317,0.4200011886212279,0.2699999322151174,-0.3400035222089905,-7.453087053202332e-05,1.2639338431439718e-05,-4.032875721014372e-05,-2.491109224296772e-06,-2.3257696351242617e-06,-8.618240621986574e-05,1.1165695933518308e-05,1.2098158875988974,3.203615149461165e-09,3.350285960872055e-07,0.00031718795459651357,1.210133413785705
0.11571428571428571,-3.0727187972525343,-0.4200013588978187,3.0727187972525343,0.4200013588978187,0.2699999207743677,-0.3400040205506282,-8.24350853266393e-05,1.591363622604335e-05,-4.4336291836238244e-05,-1.6790510499969937e-06,-2.6050500881256815e-06,-9.371013154209043e-05,1.1736514332707113e-05,1.209799627590326,3.787867164654586e-09,3.803131189042271e-07,0.00033340209439304113,1.2101334137857052
0.12214285714285714,-3.065647978928952,-0.42000154418970276,3.065647978928952,0.42000154418970276,0.26999990798260975,-0.3400045615922552,-9.054502827158021e-05,1.968519081817464e-05,-4.8390271510062245e-05,-6.171993327247514e-07,-2.907793720445728e-06,-0.00010159290614147797,1.2335074656315562e-05,1.2097825765369503,4.452127786061009e-09,4.2853392701010647e-07,0.00035040426269981027,1.210133413785705
0.12857142857142856,-3.0585772116346646,-0.420001745261384,3.0585772116346646,0.420001745261384,0.2699998937272122,-0.3400051473453447,-9.883903693455607e-05,2.3974360767823894e-05,-5.2475301042697574e-05,7.081832409603181e-07,-3.2355825822765856e-06,-0.00010984645437770462,1.296265415984981e-05,1.209764698129006,5.205144887000891e-09,4.796919213846288e-07,0.00036823075963271225,1.210133413785705
0.135,-3.0515064978428894,-0.42000196291436703,3.0515064978428894,0.42000196291436703,0.26999987788798047,-0.34000577991031056,-0.00010730014962207584,2.8795889005943552e-05,-5.657933663948887e-05,2.30702977190101e-06,-3.590091324863592e-06,-0.00011848714931544195,1.362058421750293e-05,1.2097459544945142,6.056529023538745e-09,5.33812017790516e-07,0.0003869194226441437,1.2101334137857052
0.14142857142857143,-3.0444358401399394,-0.42000219798885136,3.0444358401399394,0.42000219798885136,0.2699998603367153,-0.34000646148016794,-0.00011591657838992048,3.415853479147037e-05,-6.069399886717456e-05,4.1852005723577885e-06,-3.973092009231911e-06,-0.00012753203646287498,1.4310252140292738e-05,1.2097263061388956,7.0168331227200464e-09,5.909525623875205e-07,0.00040650967741383357,1.210133413785705
0.14785714285714285,-3.0373652412300634,-0.420002451365497,3.0373652412300634,0.420002451365497,0.2699998409367487,-0.34000719434433,-0.00012468205804174525,4.006483678487646e-05,-6.481479862072766e-05,6.344304582523817e-06,-4.386459128114263e-06,-0.00013699885809414196,1.5033103040092217e-05,1.2097057118829069,8.097639123770084e-09,6.5121520062269e-07,0.000427042589958539,1.2101334137857054
0.15428571428571428,-3.030294703940469,-0.42000272396726357,3.030294703940469,0.42000272396726357,0.2699998195424556,-0.3400079808925425,-0.00013359606423268402,4.651101367307516e-05,-6.894127138903549e-05,8.781615275504568e-06,-4.832174847956479e-06,-0.00014690607816502218,1.579064174713509e-05,1.2096841287988604,9.31165213993044e-09,7.147550043142814e-07,0.00044856092018816923,1.2101334137857052
0.1607142857142857,-3.023224231226536,-0.4200030167613248,3.023224231226536,0.4200030167613248,0.26999979599874063,-0.3400088236189602,-0.00014266389665981913,5.348700589016379e-05,-7.307701710853238e-05,1.1490083545587749e-05,-5.3123344781673964e-06,-0.00015727290783560803,1.6584434789670995e-05,1.2096615121450949,1.0672802751836556e-08,7.817906368374246e-07,0.00047110917717014324,1.2101334137857045
0.16714285714285715,-3.0161538261772267,-0.4200033307610621,3.0161538261772267,0.4200033307610621,0.26999977014049903,-0.3400097251263685,-0.00015189662683015744,6.097665843682018e-05,-7.722964533179301e-05,1.4458447622560514e-05,-5.829152175137295e-06,-0.00016811933161864427,1.741611244528657e-05,1.2096378152986342,1.2196358089871776e-08,8.526143220705849e-07,0.0004947336763904273,1.210133413785705
